may i try on this dress ?,puis je essayer cette robe ?
i just want to be certain that it s ok .,je veux tout simplement etre certain que c est d accord .
"if anyone calls me up while i m away, tell them i ll be back by five .","si quelqu un appelle pendant que je suis absent, dis lui que je serai de retour a cinq heures ."
he doesn t get along with anybody in the office .,il ne peut collaborer avec personne au bureau .
"he is a man of his word, so if he said he d help, he will .","c est un homme de parole, donc s il a dit qu il aiderait, il le fera ."
she became rich by virtue of hard work and good business sense .,elle est devenue riche grace a un travail acharne et a un bon sens des affaires .
hold this .,tiens ceci !
get the camera .,va chercher l appareil photo .
he s good .,il est bon .
i wonder what that means .,je me demande ce que cela signifie .
what time did you eat ?,a quelle heure as tu mange ?
you re on the wrong road .,tu es sur la mauvaise route .
he has a little money .,il a un peu d argent .
he finds pleasure in watching people .,il trouve du plaisir a regarder les gens .
it s impolite to point .,c est impoli de montrer les autres du doigt .
she is anxious about her father s health .,elle s inquiete de la sante de son pere .
it s one of those moments .,c est l un de ces moments .
i did that for you .,je l ai fait pour vous .
"when my mom finds out, she won t be happy .","lorsque ma mere le decouvrira, elle ne sera pas contente ."
head south .,dirige toi vers le sud .
who left this mess in the toilet ?,qui a laisse ce bordel dans les chiottes ?
it sounds good to me .,ca me semble bon .
i feel sad .,j ai un coup de cafard .
let me go !,laissez moi y aller !
i don t need you to wait for me .,je n ai pas besoin que tu m attendes .
tom often visits his aunt .,tom rend souvent visite a sa tante .
how much does this umbrella cost ?,quel est le prix de ce parapluie ?
we did fine .,nous nous en sommes bien tirees .
i d like to help you reach your goals .,j aimerais vous aider a atteindre vos objectifs .
he gave a vague answer .,il m a repondu vaguement .
it s his .,c est le sien .
i m proud of my children .,je suis fiere de mes enfants .
show me .,montre moi !
"that s your favorite, right ?","c est ton prefere, non ?"
you really are good .,vous etes vraiment bons .
the light is out .,la lumiere est eteinte .
i went for a drive in the country .,j allai faire un tour en voiture dans la campagne .
we saw it .,nous l avons vu .
they won t take tom back .,ils ne reprendront pas tom .
he comes at noon .,il vient a midi .
i don t know how to say goodbye in french .,je ne sais comment dire au revoir en francais .
he is a doctor by profession .,il est medecin de profession .
he cried and cried .,il pleura tant et plus .
i think i m done .,je pense que j ai fini .
nobody goes outside in this kind of weather .,personne ne sort par ce temps .
they ll eat those .,elles mangeront celles la .
this is just awesome .,ceci est tout simplement genial .
tom looked a little disappointed .,tom avait l air un peu decu .
it s easy .,c est simple .
you re very clever .,vous etes fort habiles .
they said they re thirsty .,ils ont dit qu ils avaient soif .
"he is french by birth, but he is now a citizen of the usa .",il est francais de naissance mais est desormais citoyen des eua .
my mother didn t mention it .,ma mere ne l a pas mentionne .
i appreciate what you are trying to do .,je suis reconnaissant pour ce que vous essayez de faire .
i ll help you after work if i m not too tired .,je vous aiderai apres le travail si je ne suis pas trop las .
did you turn off the gas ?,as tu ferme le gaz ?
do you have any idea what you re saying ?,avez vous la moindre idee de ce que vous dites ?
how about playing golf this afternoon ?,que diriez vous de jouer au golf cet apres midi ?
i almost believe you .,je te crois presque .
i don t think i can do anything .,je ne pense pas que je puisse faire quoi que ce soit .
i told you the truth .,je vous ai dit la verite .
how long has tom been like this ?,depuis combien de temps tom est il comme ca ?
i ll show my album to you .,je te montrerai mon album .
we re practically brothers .,nous sommes pratiquement freres !
i don t know her address .,j ignore son adresse .
let s split the cost .,partageons les frais .
you re wasting time .,vous gaspillez du temps .
report to the emergency room .,rapportez a la salle d urgence .
we should get more organized .,nous devrions etre plus organises .
"you got what you wanted, didn t you ?","tu as eu ce que tu voulais, n est ce pas ?"
unlock it .,deverrouille le .
i m not as rich as you are .,je ne suis pas aussi riche que toi .
i ve said what i had to say .,j ai dit ce que j avais a dire .
please tell me what this means .,veuillez me dire ce que ceci signifie .
fix this .,reparez ceci .
you seem to be depressed this morning . what s the matter ?,"vous semblez deprime, ce matin . que ce passe t il ?"
there s a book about dancing on the desk .,il y a un livre sur la danse sur le bureau .
is she at home ?,est elle a la maison ?
tell me frankly .,dites le moi franchement .
the world economy is in recession now .,l economie mondiale est maintenant en recession .
i m cool .,je suis detendu .
"tom and mary looked at each other, and then suddenly they started kissing .",tom et mary se regarderent l un l autre puis se mirent soudainement a s embrasser .
you still haven t told me where you live .,vous ne m avez toujours pas dit ou vous vivez .
i suggest you go by train .,je suggere que tu y ailles en train .
"give that back to me, please .","rends moi ca, s il te plait ."
i want to spend all my time with you .,je veux passer tout mon temps avec toi .
are you losing weight ?,perdez vous du poids ?
could you please pull the weeds and water the flowers ?,"peux tu, s il te plait, arracher les mauvaises herbes et arroser les fleurs ?"
she pressed her lips firmly together .,elle serra fermement les levres l une contre l autre .
"the greeks, too, eat a lot of fish .",les grecs aussi mangent souvent du poisson .
can you recommend a good play ?,peux tu me conseiller un bon jeu ?
he did what he had to do .,il a fait ce qu il avait a faire .
it s a very difficult situation .,c est une situation tres difficile .
he likes walking in the park .,il aime marcher dans le parc .
we re strong .,nous sommes fortes .
i took care of it for you .,je m en suis occupe pour vous .
today is friday .,nous sommes vendredi .
"back in those days, i loved to play checkers .","a l epoque, j adorais jouer aux dames ."
add one teaspoon of paprika .,ajoutez une petite cuillere de paprika .
there isn t much room at my place .,il n y a pas beaucoup de place dans ma piaule .
i couldn t do anything .,je ne pouvais rien faire .
tom tricked me .,tom m a roule .
he picked up a mirror and examined his tongue .,il prit un miroir et examina sa langue .
i still plan to do that someday .,j envisage toujours de faire ca un jour .
he became famous all over the world .,il est devenu celebre dans le monde entier .
do it the way i told you to .,fais le de la maniere que je t ai dit .
the doctor advised him not to smoke .,le medecin lui a conseille de ne pas fumer .
when can i call you ?,quand puis je vous appeler ?
stop shouting .,arrete de crier .
i ve been working on this all day .,j ai travaille sur ca toute la journee .
a wink was his only answer .,un clin d il fut sa seule reponse .
get out !,sortez !
it took three hours for us to paint the fence .,cela nous a pris trois heures de peindre la cloture .
you re very nice .,vous etes tres gentil .
i was incredibly bored .,je me suis incroyablement ennuye .
you may have that opportunity .,il se peut que vous ayez cette occasion .
i just figured out who you are .,je viens de comprendre qui tu es .
"of course, he is right .","evidemment, il a raison ."
they split up after a year of marriage .,ils ont rompu apres un an de mariage .
how did i look ?,de quoi avais je l air ?
you can give me the details later .,tu peux me donner les details plus tard .
she is remarkably attractive .,elle est tres attirante .
the road turns a bit to the west .,la route vire legerement vers l ouest .
the clouds are coming from the south .,les nuages arrivent du sud .
i bought a new sewing machine .,j achetai une nouvelle machine a coudre .
why are they fighting ?,pourquoi se battent ils ?
he threw me out of the house .,il m a jete hors de la maison .
time is of the essence .,le temps est un facteur cle .
i think we can make it on time .,je pense que nous pouvons le faire a temps .
i think the same as they do .,je pense la meme chose qu eux .
it snowed a lot last year .,il a beaucoup neige l an dernier .
he accepted my present .,il a accepte mon cadeau .
"today, many people worry about losing their jobs .","de nos jours, beaucoup de personnes craignent de perdre leur emploi ."
customer satisfaction is our number one priority .,la satisfaction client est notre priorite numero un .
he kept on crying .,il ne cessa de pleurer .
over people were arrested .,plus de trois cents personnes ont ete arretees .
how do you know where to go ?,comment savez vous ou aller ?
the water is warm .,l eau est chaude .
he was drunk on beer .,il s est saoule a la biere .
they re walking without shoes .,ils marchent pieds nus .
i was impressed .,j ai ete impressionnee .
call me .,appelle moi !
are you guys having any fun ?,vous divertissez vous bien ?
place it wherever you like .,mets le ou ca te chante .
tom was in jail at the time .,tom etait a lepoque en prison .
is everything that belongs to you in that chest ?,est ce que tout ce qui t appartient est dans ce coffre ?
it s ours .,c est a nous .
that s not the way it happened .,ce n est pas comme ca que ca s est produit .
can you show it to me ?,pouvez vous me le montrer ?
head east .,dirige toi vers l est .
the baby sleeping in the baby carriage is as cute as an angel .,le bebe qui dort dans la poussette est mignon comme un ange .
i never thought it d be this hard to build a picnic table .,je n aurais jamais pense que ce serait aussi difficile de construire une table de pique nique .
how much is your hourly pay ?,combien es tu payee de l heure ?
did you receive an invitation ?,avez vous recu une invitation ?
it s green .,c est vert .
food really does taste better when eaten with close friends .,la nourriture a vraiment meilleur gout lorsqu elle est mangee avec des amis proches .
stay down !,reste baisse .
i will be seventeen next week .,j aurai ans la semaine prochaine .
i m pleasantly surprised by that .,je suis agreablement surpris par cela .
take command .,prends le commandement .
"on condition you are back by ten o clock, you may go to the dance .","si tu reviens avant dix heures, tu peux aller au bal ."
i brought you some water .,je vous ai apporte de l eau .
i met him on the street by chance .,je l ai rencontre par chance dans la rue .
how did you come by this painting ?,comment es tu entre en possession de cette peinture ?
how do i look ?,de quoi ai je l air ?
i have a friend in england .,j ai un ami en angleterre .
i have a date tomorrow night .,j ai un rancard demain soir .
i m glad you decided to come .,je me rejouis que tu aies decide de venir .
he promised to marry her .,il promit de l epouser .
he abandoned his hope of becoming a doctor .,il a abandonne l espoir d etre medecin .
does truth matter ?,est ce que la verite importe ?
you ve done nothing but complain ever since you got here .,tu n as fait que te plaindre depuis ton arrivee .
where did you see that woman ?,ou as tu vu cette femme ?
are you alive ?,tu es en vie ?
what s inside ?,qu est ce qu il y a a l interieur ?
i have plenty of things to eat in the pantry .,j ai plein de choses a manger dans l office .
do you have a dog ?,avez vous un chien ?
she left the room .,elle quitta la piece .
is it bad ?,c est grave ?
i love that story .,j adore cette histoire .
"i understand the sentence, but i m not able to translate it .",je comprends la phrase mais me trouve dans l incapacite de la traduire .
i swear i never showed anyone that document .,je jure que je n ai jamais montre ce document a quiconque .
"although i have studied english at school for the past six years, i m still not good at speaking it .","bien qu ayant etudie l anglais a l ecole ces six dernieres annees, je ne le parle toujours pas bien ."
i can t tell you how happy i am that you ve come to visit us .,je ne peux pas te dire a quel point je suis heureux que vous soyez venue nous rendre visite .
let s meet at the station at : .,rendez vous a la gare a h .
it goes without saying that time is money .,"cela va sans dire que le temps, c est de l argent ."
the answers are both incorrect .,les reponses sont toutes deux incorrectes .
which way is the post office ?,dans quelle direction se trouve le bureau de poste ?
there s been a lawyer in the family for generations .,il y a eu un avocat dans la famille depuis des generations .
i thought you were one of us .,je pensais que vous etiez l un d entre nous .
take a deep breath .,prends une profonde inspiration .
where is my book ?,ou se trouve mon livre ?
the police could not control the mob .,la police ne pouvait controler la foule .
success does not come from laziness .,le succes n est pas le fruit de la paresse .
cheer up !,courage !
i don t think tom was home on october th .,je ne pense pas que tom etait a la maison le octobre .
i tried to find a job .,j ai essaye de trouver un travail .
let me give you a piece of advice .,laisse moi te donner un conseil .
i hope i didn t make you feel uncomfortable .,j espere que je ne t ai pas mise mal a l aise .
do you know any good places to eat around here ?,"connaissez vous de bons endroits pour manger, autour d ici ?"
please follow the school rules .,veuillez vous conformer aux regles de l ecole .
that chicken hasn t laid any eggs lately .,cette poule n a pas pondu d ufs recemment .
the information you gave me is of little use .,l information que tu m as donnee ne m aide guere .
this isn t safe .,ce n est pas sans danger .
i wonder if something has happened .,je me demande s il est arrive quelque chose .
he has a short attention span .,son attention est reduite .
when was the last time you used heroin or methadone ?,quand avez vous pris de l heroine ou de la methadone pour la derniere fois ?
i didn t think you were coming .,je ne pensais pas que tu venais .
do you have a bike ?,est ce que tu as une bicyclette ?
i hope you re well .,j espere que vous vous portez bien .
look out for pedestrians when you drive a car .,faites attention aux pietons lorsque vous conduisez en voiture .
i thought you d be pleased .,je pensais que vous seriez satisfait .
i work with him .,je travaille avec lui .
she started crying .,elle s est mise a pleurer .
what s your favorite radio station ?,quelle est votre station de radio preferee ?
find tom .,trouvez tom .
i brought you some lunch .,je t ai apporte un dejeuner .
i ran home .,j ai couru a la maison .
should i leave a message ?,devrais je laisser un message ?
the old book was moldy .,le vieil ouvrage etait moisi .
pardon me ?,plait il ?
birds are natural enemies of insects .,les oiseaux sont les ennemis naturels des insectes .
i m not your brother .,je ne suis pas ton frere .
here she comes .,la voila !
three people are still missing .,il manque encore trois personnes .
do you think i m ugly ?,trouvez vous que je sois laid ?
she heard him sing .,elle l a entendu chanter .
i don t have that kind of time .,je ne dispose pas d une telle quantite de temps .
what s my room number ?,quel est mon numero de chambre ?
that might actually work .,"il se pourrait que ca marche, en effet ."
nobody knows the future .,nul ne connait l avenir .
are you listening ?,m ecoutes tu ?
she and i have about the same number of stamps .,elle et moi disposons a peu pres du meme nombre de timbres .
do you have a bike ?,as tu une bicyclette ?
it s very humid .,c est tres humide .
i ran into a friend on the bus .,je suis tombee sur un ami dans le bus .
did tom say how long mary would be in boston ?,tom a t il dit combien de temps mary serait a boston ?
where was i ?,ou en etais je ?
mother bought two bottles of orange juice .,mere a achete deux bouteilles de jus d orange .
i know what they mean .,je sais ce qu ils veulent dire .
he looks exactly like his brother .,il ressemble a son frere comme deux gouttes d eau .
they re doing a good job .,ils font un bon travail .
the subway entrance is on the corner .,l entree du metro se trouve au coin .
let s start with this wine .,commencons par ce vin .
i m not satisfied .,je ne suis pas satisfaite .
we could keep it a secret .,nous pumes le garder secret .
beats me .,j en sais foutre rien .
i freely admit that i m not the world expert in childrearing .,j admets sans probleme que je ne suis pas l expert mondial en education d enfants .
is this tom s umbrella ?,est ce le parapluie de tom ?
he made it .,il a reussi .
i used to go fishing with my father when i was a child .,j allais regulierement pecher avec mon pere lorsque j etais enfant .
i woke up .,je me suis eveille .
"if john phones me, please tell him i ll be back by seven o clock .","si john telephone, veuillez lui dire que je serai de retour a six heures ."
"tom, i m home .","tom, je suis a la maison ."
a magnet attracts iron .,un aimant attire le fer .
i think it s impossible .,je crois que c est impossible .
what do you want to tell me ?,qu est ce que tu veux me dire ?
why are you picking a fight with me ?,pourquoi me cherchez vous querelle ?
his family works in the fields .,sa famille travaille aux champs .
the recent events have affected him deeply .,les recents evenements l ont profondement affecte .
where are you living now ?,ou vis tu desormais ?
they saw him enter the room .,ils le virent entrer dans la piece .
i was curious .,j etais curieuse .
sit still .,reste assis sans bouger .
you re no saint .,tu n es pas un saint .
it s your turn to shuffle .,c est a votre tour de melanger .
i m going to miss you .,vous allez me manquer .
it doesn t matter to us if you take a photo from the outside .,"ca nous est egal, si vous prenez une photo depuis l exterieur ."
people are stupid .,les gens sont idiots .
tom got more christmas presents than me .,tom a recu plus de cadeaux de noel que moi .
get back in the house .,retourne dans la maison .
you re safe now .,tu es desormais en securite .
i just didn t want you to get hurt .,je ne voulais simplement pas que vous soyez blesses .
tom and mary have always been friends .,tom et mary ont toujours ete amis .
what you re doing is illegal .,ce que tu fais est illegal .
an ounce of prevention is worth a pound of cure .,il vaut mieux prevenir que guerir .
tom doesn t have a smartphone .,tom n a pas de smartphone .
get going .,vas y .
tom did a good job .,tom a fait un bon travail .
i won t forget that .,je n oublierai pas cela .
this seems excessive .,ceci semble excessif .
humans aren t the only animals that use tools .,l homme n est pas le seul animal a utiliser des outils .
i ve still got things to do .,j ai encore des choses a faire .
are they brothers ?,sont ils freres ?
tom became a celebrity .,tom etait devenu celebre .
is it convenient for you if i come at p . m . ?,cela te convient si je viens a six heures ?
don t make me pull the trigger .,ne me forcez pas a tirer sur la gachette !
poor men have no leisure .,les hommes pauvres n ont pas de loisirs .
tom lives in the worst part of town .,tom vit dans la pire partie de la ville .
is it yours ?,est ce le tien ?
are you saying that i m a liar ?,dites vous que je suis un menteur ?
do you have guests for dinner ?,as tu des invites pour diner ?
it was just a lucky guess .,ce ne fut qu une heureuse conjecture .
you re not cooperating .,vous ne cooperez pas .
keep up the good work .,continue le bon boulot .
the mouse ran underneath the bed .,la souris a couru sous le lit .
both my sisters are teachers .,mes deux surs sont enseignantes .
i m persevering .,je persevere .
"when a native speaker tries to help me sound more like a native speaker, i m thankful .","lorsqu un locuteur natif essaie de m aider a parler davantage comme un natif, je lui en suis reconnaissant ."
why didn t you call me last night ?,pourquoi ne m as tu pas appelee hier soir ?
call me tomorrow .,appelle moi demain .
"this is my first time, so i m a little nervous .",c est ma premiere fois alors je suis un peu nerveuse .
everything was happening so fast .,tout se passait si vite .
everything appears to be going well .,tout a l air de bien se passer .
"whether rains or not, the game is going to be held .","saison des pluies ou pas, la partie aura lieu ."
tell me .,dites moi !
why don t you take your jacket off ?,pourquoi ne retirez vous pas votre veste ?
i married a canadian .,j ai epouse un canadien .
i lied .,j ai menti .
your honesty is refreshing .,ton honnetete est rafraichissante .
don t forget to turn off the gas before going out .,n oubliez pas de couper le gaz avant de sortir .
tom seems to want to help mary .,tom semble vouloir aider mary .
it s what we ve always dreamed of .,c est ce dont nous avons toujours reve .
i want to get to know you .,je veux faire votre connaissance .
don t you want to know ?,ne veux tu pas savoir ?
i want to walk .,je veux marcher .
tom could be a spy .,tom pourrait etre un espion .
you re naive .,tu es naive .
the baby s name was tom .,le bebe s appelait tom .
he was a fresh face in american politics .,c etait un nouveau visage de la politique americaine .
they both laughed .,tous deux rirent .
i apologized immediately .,j ai presente mes excuses sur le champ .
we should try that .,nous devrions essayer cela .
he danced all night long .,il a danse toute la nuit .
the salesgirl couldn t open the cash register .,la vendeuse ne parvenait pas a ouvrir la caisse enregistreuse .
calm down .,du calme .
i m sorry i was rude to you .,je suis desole d avoir ete si grossier .
something must be wrong with the camera .,cet appareil photo ne fonctionne pas .
the balcony juts out over the street .,le balcon deborde sur la rue .
tom tries .,tom essaie .
are you having dinner ?,etes vous en train de diner ?
"she looked after her sister, who was in bed with a bad cold .","elle s est occupee de sa sur, qui etait alitee en proie a un mauvais rhume ."
you stay away from her .,tiens toi eloignee d elle !
she went to mexico by herself .,elle est allee seule au mexique .
"the moment she was alone, she opened the letter .","au moment ou elle etait seule, elle ouvrit la lettre ."
what is it you want to sell to us ?,que voulez vous nous vendre ?
are you afraid of something ?,est ce que tu as peur de quelque chose ?
you need to be patient .,il vous faut etre patient .
why do you think he said so ?,"pourquoi, pensez vous, a t il dit cela ?"
bear in mind what he said .,garde en memoire ce quil a dit !
i may have left my wallet on the bus .,j ai du laisser mon portefeuille dans le bus .
tom s reaction was the opposite of what mary had expected .,la reaction de tom fut l oppose de ce a quoi marie s attendait .
their answer is no .,leur reponse est non .
why are you so tired today ?,pourquoi etes vous si fatiguee aujourd hui ?
tom has already taken a bath .,tom a deja pris un bain .
she stayed here by herself .,elle restait la toute seule .
what do you know about pandas ?,que savez vous des pandas ?
i would go if i were you .,j irais si j etais toi .
she repeated her name slowly .,elle repeta lentement son nom .
i can t see you without thinking of your mother .,je ne peux te voir sans penser a ta mere .
we ran around the park .,nous courions autour du parc .
please think before speaking .,reflechissez avant de parler s il vous plait .
he showed us his mother s picture .,il nous a montre la photo de sa mere .
you re very sophisticated .,vous etes tres raffinees .
we re a bit late .,nous sommes un tantinet en retard .
an old man lay dead on the road .,une personne agee etait etendue morte sur la route .
my father fixes broken chairs .,mon pere repare des chaises cassees .
i don t know how long this ll take .,je ne sais pas combien de temps ca prendra .
she takes everything for granted .,elle prend tout pour argent comptant .
many criminals in america are addicted to drugs .,aux etats unis de nombreux criminels sont dependants a la drogue .
they don t have to go to school today .,elles n ont pas besoin d aller a l ecole aujourd hui .
we re alone .,nous sommes seuls .
the atm is out of order .,le distributeur de billets est en panne .
you were such a big help yesterday .,"vous avez ete d une grande utilite, hier ."
he is a dj .,il est dj .
he is making cookies .,il est en train de faire des cookies .
i know you can t wait .,je sais que vous ne pouvez pas attendre .
tom kept mary waiting for a long time .,tom fit patienter mary pour un bon moment .
tom is numb .,tom est insensible .
be punctual .,soyez ponctuels !
i love this band .,j aime ce groupe .
thanks .,merci .
our budget won t allow that luxury .,notre budget ne permettra pas ce luxe .
can i come in ?,je peux entrer ?
when was the last time you dyed your hair ?,quand est ce que tu t es teint les cheveux pour la derniere fois ?
give it up .,laisse tomber .
you must be very proud of your son .,tu dois etre tres fiere de ton fils .
the red hat goes well with her dress .,le chapeau rouge est bien assorti avec sa robe .
i don t like anything here .,je n aime rien ici .
they decided to put an end to the discussion .,ils ont decide de mettre fin a la discussion .
i don t know what the truth is .,j ignore ce qu est la verite .
that helps a bit .,ca aide un peu .
terrific !,au poil !
"if you are hungry, you can eat the bread .","si tu as faim, tu peux manger le pain ."
i hate that you have to leave .,je suis desole que vous dussiez partir .
are you still jealous ?,etes vous encore jaloux ?
"hey, how s it going down there ?","eh, comment ca va la bas ?"
she s a model .,elle est mannequin .
he s a leading authority in his field .,c est une pointure dans son domaine .
tom has a soft spot for mary .,tom a un faible pour marie .
get out .,decampez !
they heard it on the radio .,ils l entendirent a la radio .
is tom really going to eat that ?,tom va t il vraiment manger ca ?
they didn t see anything .,ils n ont rien vu .
can i ask you a question ?,puis je vous poser une question ?
now i have to find tom .,maintenant je dois trouver tom .
my wife is a poor driver .,mon epouse est mauvaise conductrice .
i love rock musicians .,j aime les musiciens rock .
why couldn t you come yesterday ?,pourquoi n as tu pas pu venir hier ?
where exactly should i put this ?,ou devrais je mettre ceci exactement ?
i use firefox .,j utilise firefox .
pardon me ?,qu avez vous dit ?
"when i have a lot on my mind, sometimes i forget to eat .","lorsque j ai beaucoup de choses a l esprit, j oublie parfois de manger ."
i can t believe i listened to you .,je n arrive pas a croire que je vous aie ecoutee .
i want to see you in my office this afternoon .,je veux vous voir cette apres midi dans mon bureau .
the house is in need of repair .,la maison a besoin d etre reparee .
ask tom to be quiet .,demande a tom d etre calme .
you can stay with us for the time being .,vous pouvez rester avec nous pour l instant .
i stretched out my legs .,j etendis les jambes .
it was a great shock to me .,ce fut un grand choc pour moi .
he lost hope and killed himself with poison .,il a perdu espoir et s est tue avec du poison .
he is alert to every chance of making money .,il est a l affut de tout ce qui pourrait lui faire gagner de l argent .
you re weak .,vous etes faible .
it s dead .,c est mort .
he s a carbon copy of his father .,c est le portrait crache de son pere .
he has done better than last time .,il a fait mieux que la derniere fois .
do you love your mother ?,aimes tu ta mere ?
no one said anything about that .,personne ne dit quoi que ce soit a ce sujet .
i hope we don t have to wait for too long .,j espere que nous n aurons pas a attendre trop longtemps .
i m going to tell you a secret .,je vais te conter un secret .
thanks for coming .,merci de venir .
we were reading a book and it was a very good one .,nous lisions un livre qui etait tres bon .
count from one to a hundred .,compte de un a cent .
the lost boy was identified by his clothes .,on a identifie l enfant perdu par ses vetements .
it s dead .,elle est morte .
i m not sure that i can trust you .,je ne suis pas sur de pouvoir me fier a vous .
we wonder why .,on se demande pourquoi .
stay cool .,restez cool .
i sometimes skate .,je fais parfois du patin .
our cow doesn t give us any milk .,notre vache ne nous donne pas de lait .
we re not gonna make it .,ca va pas le faire .
please show me the wound .,veuillez me montrer la blessure .
really ?,ah vraiment ?
the radio is a bit loud .,le son de la radio est un peu fort .
i wish it was as simple as that .,j aimerais que ce soit aussi simple que cela .
tom lost the race .,tom perdit la course .
go away .,decampez !
nothing happened after all .,"rien ne s est produit, apres tout ."
thanks for your help .,merci pour ton aide .
something was going on .,il se passait quelque chose .
i was just wondering if you have any experiences you would like to share with us .,je me demandais si tu as de quelconques experiences dont tu aimerais nous faire part .
"without tom s advice, mary would have failed .","sans les conseils de tom, mary aurait echoue ."
i want a beer .,je veux une biere .
is he american ?,est il americain ?
"you re worried, aren t you ?","vous etes inquietes, n est ce pas ?"
he examined the spare parts one after another .,il examina les pieces detachees l une apres l autre .
he painted the door blue .,il peignit la porte en bleu .
what did he look like ?,de quoi avait il l air ?
the streetlight over there is broken .,le lampadaire la bas est casse .
we were almost run over by a truck .,nous avons failli etre renversees par un camion .
you have a wonderful voice .,vous avez une voix magnifique .
what s causing that sound ?,qu est ce qui cause ce son ?
practice is the best teacher .,la pratique est le meilleur maitre .
he said he was poor .,il disait qu il etait pauvre .
are you sure that s necessary ?,etes vous surs que c est necessaire ?
shut up !,tais toi !
be fair .,soyez juste !
"give me a minute, will you ?","donnez moi une minute, voulez vous ?"
don t push .,n insiste pas .
i ll tell you what s wrong .,je vous dirai ce qui ne va pas .
we weren t invited to the party .,on ne nous a pas invites a la fete .
are they taking good care of you ?,prennent ils bien soin de vous ?
i wanted you to have a little fun .,je voulais que tu aies un peu de distraction .
music is a gift from god .,la musique est un don de dieu .
i ve told the police .,je l ai dit a la police .
this is the most comfortable chair i ve ever sat in .,c est chaise la plus confortable dans laquelle je me sois jamais assis .
"what is your name, sir ?","quel est votre nom, monsieur ?"
i can t eat this much food .,je ne peux pas manger autant de nourriture .
"you have to acquire real skills, not just superficial knowledge .","il vous faut acquerir de veritables competences, pas juste une connaissance superficielle ."
i won t obey those orders .,je n obeirai pas a ces ordres .
i don t know if i ll be able to help you on monday .,"je ne sais pas si je serai en mesure de vous aider, lundi ."
why did you decide to stay ?,pourquoi avez vous decide de rester ?
you tried .,tu as essaye .
give me your flashlight .,donne moi ta lampe torche .
scientists have found water on mars .,les scientifiques ont trouve de l eau sur mars .
someone must have left the door open .,quelqu un a du laisser la porte ouverte .
i telephoned her at once .,je lui telephonai immediatement .
that offer sounds too good to be true . what s the catch ?,cette offre semble trop bonne pour etre vraie . ou est l arnaque ?
the criminal didn t let the hostages go .,le criminel ne laissait pas partir les otages .
pigs can t fly .,les cochons ne volent pas .
do you know when they will arrive ?,sais tu quand elles arriveront ?
tom likes to do things his own way .,tom aime faire les choses a sa facon .
did i mess up again ?,ai je encore foutu le bordel ?
show me another watch .,montrez moi une autre montre .
she reserved a room .,elle a reserve une chambre .
unbelievable !,incroyable !
go to bed .,au lit !
i was surprised to see a lion .,j ai ete surpris de voir un lion .
i ate french fries .,je mangeais des frites .
take care !,prends bien soin de toi .
this could hurt our business .,cela pourrait nuire a notre entreprise .
i d be happy to work with you .,je serais heureuse de travailler avec vous .
inhabitants were not permitted to enter the area .,les habitants n avaient pas le droit de penetrer la zone .
relax .,calmez vous !
have you ever been run over ?,as tu jamais ete renversee ?
they enjoyed themselves .,ils s amuserent .
what s making you uneasy ?,qu est ce qui t inquiete ?
i feel weak .,je me sens faible .
i just wanted to be sure .,je souhaitais seulement etre sur .
what s your name ?,comment tu t appelles ?
i want a better look at this document .,je veux jeter un il plus attentif a ce document .
i am just a nobody .,je suis juste un monsieur tout le monde .
we won t keep you too long .,nous ne vous retiendrons pas trop longtemps .
i realized i needed help .,je pris conscience que j avais besoin d aide .
it is certain that he is wrong .,"il s est trompe, c est certain ."
"yesterday, mary cleaned the house and washed clothes .","hier, mary a nettoye la maison et lave des vetements ."
you guys are awesome .,vous etes geniaux les gars .
he is a teacher .,il est instituteur .
tom mistook me for my older brother .,tom m a pris pour mon frere aine .
he asked me to do it .,il me demanda de le faire .
i want you to be quiet .,je veux que tu sois silencieuse .
give me a week .,donnez moi une semaine .
the patient s condition changes from day to day .,letat du patient evolue de jour en jour .
i m not the same fool i was fifteen years ago .,je ne suis plus l idiot que j etais il y a quinze ans .
a right angle has ninety degrees .,un angle droit mesure degres .
both tom and mary want it .,tom et marie le veulent tous les deux .
he works sundays .,il travaille le dimanche .
i think we should all go outside .,je pense que nous devrions toutes aller a l exterieur .
my brother is a high school student .,mon frere est lyceen .
a group of young men are playing handball in the playground .,un groupe de jeunes hommes jouent au handball sur le terrain de jeu .
you have been busy .,vous avez ete occupes .
i asked for money .,j ai demande de l argent .
you ll bounce back .,vous vous en remettrez .
she talked him into quitting his job .,elle l a persuade de quitter son emploi .
is this the first time you ve had this kind of problem ?,est ce la premiere fois que vous avez ce genre de probleme ?
she hired him as an interpreter .,elle l engagea en tant qu interprete .
i don t think i m the problem .,je ne pense pas etre le probleme .
i left .,je suis parti .
"even if it rains, i will start early tomorrow morning .","meme s il pleut, je partirai tot demain matin ."
i got up early today .,je me suis leve tot aujourd hui .
do you want fish ?,voulez vous du poisson ?
you knew i was here .,vous saviez que j etais la .
don t fret .,ne te tracasse pas .
we can try that .,nous pouvons essayer cela .
pull over here .,arrete toi ici !
the police lowered their weapons .,la police baissa ses armes .
i thought you were taller .,je pensais que tu etais plus grande .
go ahead !,vas y .
i prefer to walk .,je prefere marcher .
all our effort ended in failure .,tous nos efforts se sont soldes par des echecs .
who bought this food ?,qui a achete cette nourriture ?
they love that song .,elles raffolent de cette chanson .
fill the bucket with water .,remplissez le seau d eau !
