Avez-vous besoin d'une ambulance ?,Você precisa de uma ambulância?
J'essaierai de vous aider.,Eu irei tentar ajudá-lo.
Il y a un message pour vous.,Você tem uma mensagem.
Que penserais-tu d'une balade au parc ?,O que você pensaria de uma caminhada no parque?
Je voulais demander à Tom pourquoi.,Eu queria perguntar o porquê.
J'espère que tout s'est bien déroulé.,Espero que tudo correu bem.
Je ne suis plus ton mari.,Eu não sou mais seu marido.
Qu'est-ce qu'ils t'ont fait ?,O que eles fizeram?
"Deux glaces à la vanille, s'il vous plait.","Dois sorvete de baunilha, por favor."
Fais attention lorsque tu traverses la rue.,Preste atenção ao atravessar a rua.
Tom est parti.,Tom se foi.
"J'ignore comment, mais vous l'avez fait.","Eu não sei como, mas você fez isso."
Je suis fatiguée d'écrire.,Estou cansado de escrever.
Je me suis écrasé.,Eu me esmaguei.
J'espère que tu as donné un pourboire au livreur.,Espero que você tenha dado uma dica para o entregador.
Il ne veut pas jouer avec ses jouets.,Ele não quer brincar com seus brinquedos.
Les ventes ont baissé au troisième trimestre.,As vendas caíram no terceiro trimestre.
Je pensais que tu étais sérieux.,Eu pensei que você fosse sério.
Il lutta contre la discrimination raciale.,Ele lutou contra a discriminação racial.
"Après souper, j'ai effectué mes devoirs.","Depois do jantar, fiz minha lição de casa."
Les médicaments et l'alcool font rarement bon ménage.,Medicamentos e álcool raramente são bons.
Je n'ai jamais pensé que je te verrais à nouveau un jour.,Eu nunca pensei que te veria de novo um dia.
Est-il resté très longtemps ?,Ele ficou por muito tempo?
Je l'aime au boutte.,Eu o amo com dint.
Je me levais toujours tôt dans mon enfance.,Eu sempre me levantei cedo na minha infância.
Bien vu !,Bem visto!
Je vais vous donner quelque chose pour la douleur.,Eu te darei algo por dor.
Tom a de magnifiques yeux bleus.,Tom tem magníficos olhos azuis.
Cet homme ne m'a pas donné son nom.,Este homem não me deu o nome dele.
Garde-le.,Mantê-la.
J'aimerais vous parler en privé.,Eu gostaria de falar com você em particular.
Où avez-vous appris à faire des pizzas ?,Onde você aprendeu a fazer pizzas?
Il traça une ligne droite de son crayon.,Ele traçou uma linha reta de seu lápis.
Je recommande ceci.,Eu recomendo isso.
Il est prématuré d'en débattre maintenant.,É prematuro debater agora.
Je dois finir d'écrire mon discours.,Eu tenho que terminar de escrever meu discurso.
Je n'en ai rien pensé.,Eu pensei sobre isso.
Est-ce que j'entends une note d'inquiétude dans ta voix ?,Eu ouço uma nota de preocupação em sua voz?
La route vire légèrement vers l'ouest.,A estrada fica ligeiramente para o oeste.
Je lui donnerai une autre chance.,Eu vou dar a ele outra chance.
Aimeriez-vous du thé ou du café ?,Você gostaria de chá ou café?
"Malheureusement, Tom a refusé de nous aider.","Infelizmente, Tom se recusou a nos ajudar."
Je pensais que vous étiez censés être en cours maintenant.,Eu pensei que você deveria estar em andamento agora.
As-tu encore besoin d'un prêt ?,Você ainda precisa de um empréstimo?
Vous n'avez pas besoin de vous excuser.,Você não precisa se desculpar.
J'ai laissé mon parapluie dans le taxi.,Eu deixei meu guarda-chuva no táxi.
Qui fait du bénévolat ?,Quem voluntários?
Il supplia qu'on épargne sa vie.,Ele implorou que aquele salva sua vida.
Tom se cacha sous le lit avec le chat.,Tom se escondeu debaixo da cama com o gato.
Je vous en supplie.,Eu te imploro.
J'ai fui.,Eu fugi.
Les filles sont tombées dans les pommes.,As meninas caíram em maçãs.
Je n'ai aucune idée d'où nous nous trouvons.,Eu não tenho ideia de onde estamos.
Il prit un miroir et examina sa langue.,Ele pegou um espelho e examinou a língua.
Il a été élu roi du bal de fin d'année.,Ele foi eleito rei da bola final de ano.
Pourquoi ne chantes-tu pas quelque chose pour moi ?,Por que você não canta algo para mim?
"S'il vous plait, envoyez ce formulaire par la poste à votre compagnie d'assurance.","Por favor, envie este formulário por correio para sua companhia de seguros."
Ils nous ont sauvés.,Eles nos salvaram.
Donnez-moi tous les détails.,Me dê todos os detalhes.
Je ne sais pas parler allemand.,Eu não falo alemão.
Il est l'heure que tu ailles te coucher. Coupe la radio.,É hora de você dormir. Corte o rádio.
J'ai travaillé dans un service postal durant les congés d'été.,Eu trabalhei em um serviço postal durante as férias de verão.
Nous allâmes faire une promenade sur la plage.,Fomos dar uma volta na praia.
Je préfère le café.,Eu prefiro café.
Je sais que Tom est au chômage.,Eu sei que Tom está desempregado.
La compagnie aérienne a immobilisé sa flotte.,A companhia aérea imobilizou sua frota.
Il ne s'en va pas.,Ele não vai embora.
Je sais que ce n'est pas la vérité.,Eu sei que não é a verdade.
Il a regardé le match tout en retenant son souffle.,Ele olhou para o jogo enquanto segurava a respiração.
Je vais donner ce livre à ceux qui le veulent.,Vou dar a este livro para aqueles que querem.
Nous sommes avocats.,Nos somos advogados.
Je le ferai demain. Je le promets.,Eu farei isso amanhã. Eu prometo.
Je suis petite.,Eu sou pequeno.
Pourquoi est-ce ridicule ?,Por que isso é ridículo?
Détends-toi !,Relaxar !
Vous trichez.,Você trapaceie.
Tous vos problèmes ont été résolus.,Todos os seus problemas foram resolvidos.
Je me le rappelle.,Eu relembro te.
C'est fou de ta part de nager quand il fait si froid.,É uma loucura por você nadar quando estiver tão frio.
"Si vous deviez aller vivre sur une île déserte et ne pouviez emmener qu'un seul livre avec vous, lequel choisiriez-vous ?","Se você tivesse que ir ao vivo em uma ilha deserta e só poderia levar um livro com você, o que você escolheria?"
Vous l'avez trouvée.,Você achou.
C'est à vous de décider.,Cabe a você decidir.
Elles ont eu la portion congrue.,Eles tinham a parte de Congroune.
Tom est venu ici pour étudier le français.,Tom veio aqui para estudar francês.
Tom est un escroc.,Tom é um bandido.
Ne le lui reproche pas.,Não o culpe.
Tom est le bon choix pour ce travail.,Tom é a escolha certa para este trabalho.
Regarde derrière toi.,Olhe atrás de você.
Nous tous prévoyons de faire ça.,Todos nós planejamos fazer isso.
La pierre est parfaitement lisse.,A pedra é perfeitamente suave.
Tom est allé au musée avec Marie.,Tom foi ao museu com Maria.
Je vais rester.,Eu vou ficar.
Il m'a fallu de l'argent.,Levei dinheiro.
Il fait beaucoup trop froid pour nager.,Está muito frio para nadar.
C'était trop long.,Era muito tempo.
"C'est pas vrai, dis !","Não é verdade, digamos!"
Saisissez-vous de ça !,Digite isso!
Vous vous en êtes très bien sorti.,Você saiu muito bem.
Vous avez vu ce que cette machine pouvait faire.,Você viu o que esta máquina poderia fazer.
Il ne reste que cinq minutes avant que le train ne parte et elle ne s'est pas montrée.,Apenas cinco minutos depois que o trem sai e não apareceu.
Tom sentit son téléphone vibrer.,Tom sentiu seu telefone vibrar.
Autant pécher par excès de prudence.,Tanto pecado pelo excesso de cautela.
Il vit au mois le mois.,Ele vive até o mês.
La neige fond.,A neve derrete.
Quel magnifique coucher de soleil.,Que lindo pôr do sol.
J'aime vraiment aider les gens.,Eu realmente gosto de ajudar as pessoas.
Il est mort depuis cinq ans.,Ele está morto há cinco anos.
Qu'as-tu fait pendant tes vacances d'hiver ?,O que você fez durante suas férias de inverno?
Je t'aiderai si tu es en difficulté.,Eu vou ajudá-lo se você estiver em apuros.
Les soldats disposaient d'armes d'une puissance de feu supérieure.,Os soldados tinham armas de fogo mais alto.
Puis-je ouvrir la fenêtre ?,Posso abrir a janela ?
"Toutes les familles heureuses se ressemblent, mais les familles malheureuses le sont chacune à leur manière.","Todas as famílias felizes são iguais, mas famílias infelizes são cada uma do seu jeito."
Tom a plié ses chemises.,Tom dobrou suas camisas.
La longue attente est terminée.,A longa espera acabou.
J'allais à ton école.,Eu fui para a sua escola.
Je ne peux pas vous permettre de faire ça.,Eu não posso me dar ao luxo de fazer isso.
Nous sommes allés à pied.,Nós fomos a pé.
Je ne sais pas qui est impliqué.,Eu não sei quem está envolvido.
"Quand je me suis réveillée, il neigeait.","Quando acordei, ele estava nevando."
Appelez Tom.,Ligue para Tom.
Ne lâchez pas ! Tenez bon !,Não deixe ir ! Segure firme !
"Demain matin, je me lève à 6 heures.","Amanhã de manhã, me levanto às 6 horas."
Pourquoi ne l'as-tu pas fait ?,Por que você não fez isso?
Mes grands-parents avaient une maison à Boston.,Meus avós tinham uma casa em Boston.
Il a rencontré sa femme sur Internet.,Ele conheceu sua esposa na internet.
Tom est médecin.,Tom é médico.
J'ai gémi.,Eu tenho ginásio.
"Nous n'avons pas vraiment besoin de parler de ceci maintenant, non ?","Nós realmente não precisamos falar sobre isso agora, certo?"
Je n'ai pas fini mon travail.,Eu não terminei meu trabalho.
Vous me mettez à la porte ?,Você me colocou na porta?
Comment puis-je aller au zoo à partir ici ?,Como posso ir ao zoológico daqui?
Mon père part à la retraite au printemps prochain.,Meu pai se aposenta na próxima primavera.
Qu'es-tu en train de cacher ?,O que você está escondendo?
Il y a une machine à laver dans la cave.,Há uma máquina de lavar roupa na adega.
Elles l'ont jugé coupable.,Eles tentaram culpado.
Le chien montra les crocs et grogna tandis que j'approchai du portail.,O cachorro mostrou crocos e rosnou enquanto me aproximava do portal.
J'ai pris une mauvaise décision.,Eu cometi uma decisão ruim.
Je suis excité et prêt à partir.,Estou animado e pronto para sair.
Vous auriez pu tuer quelqu'un.,Você poderia ter matado alguém.
Suis-je claire ?,Estou limpo?
Il était content de sa nouvelle voiture.,Ele estava feliz com seu carro novo.
Il s'en est déjà allé.,Ele já foi.
La porte de Brandebourg est un des monuments les plus célèbres d'Allemagne.,O portão de Brandemburgo é um dos mais famosos monumentos da Alemanha.
Il a l'air malade.,Ele parece doente.
Trouver un appartement peut s'avérer difficile.,Encontrar um apartamento pode ser difícil.
Avez-vous tout lu ?,Você leu tudo?
Je pensais que tu étais plus âgée que moi.,Eu pensei que você fosse mais velho que eu.
Êtes-vous prêts à commencer ?,Você está pronto para começar?
Écrivez clairement l'adresse !,Limpe o endereço claramente!
Les avocats de la défense ont fait appel à leur clémence.,Advogados de defesa apelaram sua clemência.
Tu ne peux pas nous tuer tous les deux.,Você não pode nos matar os dois.
Comme c'est chouette !,Que legal!
J'ai demandé de l'argent.,Eu pedi dinheiro.
Vous avez l'air japonais.,Você parece japonês.
Ma mère est la sœur de leur mère.,Minha mãe é a irmã de sua mãe.
Tuez-le.,Mate ele.
Je me suis arrêté au supermarché sur le chemin de la maison.,Eu parei no supermercado a caminho da casa.
Je n'ai pas encore fait d'erreur.,Eu não cometi nenhum erro.
Ma mère veut que j'étudie en Suisse.,Minha mãe quer que eu estude na Suíça.
Je pensais que vous voudriez celle-ci.,Eu pensei que você gostaria.
Je veux me joindre à ton équipe.,Eu quero participar da sua equipe.
Nous avons une propension à commettre des erreurs.,Temos uma propensão a cometer erros.
Tom aime le homard.,Tom ama lagosta.
Magnifique !,Maravilhoso !
Elle prit soin de l'enfant.,Ela cuidou da criança.
Je pense que tu ferais mieux d'abandonner.,Eu acho que é melhor você desistir.
Thomas et Marie font de l'auto-stop.,Thomas e Marie fazem auto-parada.
Un carré a quatre côtés.,Um quadrado em quatro lados.
Elle n'a pas pu le convaincre de faire un discours.,Ela não podia convencê-lo a fazer um discurso.
Je n'ai jamais imaginé que nous n'arriverions pas à la maison avant que la tempête ne frappe.,Eu nunca imaginei que não chegaríamos em casa antes que a tempestade não atinge.
Je n'aime pas être parti trop longtemps.,Eu não gosto de ter ido por muito tempo.
J'espère que nous trouverons Tom.,Espero que possamos encontrar Tom.
Puis-je essayer cette robe ?,Posso tentar este vestido?
C'est tellement injuste.,É tão injusto.
"Si ce n'avait été à cause de la tempête, je serais arrivée plus tôt.","Se tivesse sido por causa da tempestade, eu seria chegado mais cedo."
Quelqu'un intervint.,Alguém interveio.
J'ai remarqué qu'il avait arrêté.,Eu notei que ele havia parado.
Je ne suis pas présentable.,Eu não sou apresentável.
Le seul chemin est vers le haut.,O único caminho é para cima.
Il se trouve qu'on s'est vu à la gare.,Acontece que está na estação de trem.
J'aime la couleur de votre jupe.,Eu gosto da cor da sua saia.
Savais-tu que Tom a un fils?,Você sabia que Tom tem um filho?
Les prix continuent d'augmenter.,Os preços continuam aumentando.
J'ai appris à vivre sans elle.,Eu aprendi a viver sem ela.
Je connais la langue des signes.,Eu conheço a linguagem de sinais.
Pourquoi vous dérobez-vous ?,Por que você se abraça?
Les gestes sont très importants dans la communication entre humains.,Os gestos são muito importantes na comunicação entre os humanos.
J'aimerais avoir un mot avec toi en privé.,Eu gostaria de ter uma palavra com você em particular.
Sois prudent. Ce couteau est aiguisé.,Tome cuidado. Esta faca é afiada.
J'ai un calendrier provisoire.,Eu tenho um cronograma temporário.
Restons ici.,Vamos ficar aqui.
Je n'ai personne à qui parler.,Eu não tenho ninguém para conversar.
J'ai freiné soudainement.,Eu voei de repente.
"Si Dieu avait voulu que nous soyons nus, il nous aurait fait naître comme ça.","Se Deus quisesse que fôssemos nus, ele teria nascido assim."
Je n'apprécie pas d'être contrôlée.,Eu não gosto de ser controlado.
"Il n'avait rien à dire, alors il est parti.","Ele não tinha nada a dizer, então ele saiu."
J'ignore comment faire ceci.,Eu não sei como fazer isso.
Qu'avez-vous à l'esprit ?,O que você tem em mente?
Tom est compétent mais Mary ne l'est pas.,"Tom é competente, mas Mary não é."
Ton sourire me rend toujours heureux.,Seu sorriso sempre me faz feliz.
Je sais ce que vous voulez toutes les trois.,Eu sei o que você quer todos os três.
Les enfants me demandent souvent de l'argent.,As crianças muitas vezes me pedem dinheiro.
Le lampadaire là-bas est cassé.,O poste de luz lá está quebrado.
Il fait de gros progrès en anglais.,Faz um grande progresso em inglês.
Je ne pense pas que Tom ait entendu Marie.,Eu não acho que Tom ouviu Maria.
Sois gentil !,Seja legal !
Détends-toi !,Relaxar !
Cela ne te tracasse-t-il jamais ?,Isso nunca te incomoda?
Mon avocat est en train de parler au procureur.,Meu advogado está falando com o promotor.
"Moi, je veux simplement être claire.",Eu só quero ser claro.
Ne parlez pas !,Não fale !
Tom est inquiet pour son avenir.,Tom está preocupado com o futuro dele.
C'est maintenant une habitude.,Agora é um hábito.
Dis à quiconque se présente que je suis sortie !,Diga a alguém presentes que eu saí!
Tu ne quitteras jamais cette ville !,Você nunca vai deixar essa cidade!
Je trouvai comment résoudre le problème.,Eu achei como resolver o problema.
À qui est ce camion ?,Quem é esse caminhão?
Il dépend financièrement de son épouse.,Depende financeiramente em sua esposa.
Soyez calmes !,Fique calmo!
Je n'ai pas envie de parler.,Eu não quero falar.
Qui vous a recrutée ?,Quem recrutou você?
Soyez juste !,Esteja certo!
Cela ne m’a jamais effleuré l’esprit.,Nunca tocou minha mente.
Voulez-vous regarder ce film à nouveau ?,Você quer assistir a este filme novamente?
Vous allez avoir des ennuis si vos parents le découvrent.,Você vai ter problemas se seus pais descobrirem isso.
C'est un bon film.,É um bom filme.
Il rencontre sa petite amie le samedi.,Ele encontra sua namorada no sábado.
Les fichiers sont manquants.,Arquivos estão faltando.
Une femme est apparue de derrière un arbre.,Uma mulher apareceu por trás de uma árvore.
Vous serez le premier à savoir.,Você será o primeiro a saber.
Je déteste vous exposer à cela.,Eu odeio você explicar para isso.
Debout.,Vertical.
Ce n'est pas toujours facile.,Não é sempre fácil.
Tu peux dormir sur le canapé.,Você pode dormir no sofá.
Elle était en retard à cause d'une circulation chargée.,Foi tarde por causa de um tráfego ocupado.
Irez-vous ?,Você vai?
Tom a avoué.,Tom confessou.
Tom marche vite.,Tom caminha rapidamente.
Tous ne sont pas occupés.,Todos não estão ocupados.
Comment devrais-je l'appeler ?,Como devo chamá-lo?
Je voulais danser.,Eu queria dançar.
Elles ont descendu la rue en chantant une chanson.,Eles desceram a rua mudando uma música.
Que voulez-vous dire par là ?,O que você quer dizer com isso ?
J'ai du mal avec les noms.,Eu tenho problemas com os nomes.
Je ne peux pas croire que Tom n'aurait pas fait ça pour moi.,Eu não posso acreditar que Tom não teria feito isso para mim.
Vous avez besoin de plus étudier.,Você precisa de mais estudo.
Elles mangeront celles-là.,Eles vão comer estes.
Est-ce qu'il y a des pingouins vivant au pôle Nord ?,Há pinguins vivendo no Pólo Norte?
Nous n’oublierons pas Tom.,Nós não vamos esquecer Tom.
Incroyable !,Inacreditável !
Il y a un banc devant la gare.,Há um banco em frente à estação de trem.
Aide Tom à charger le camion.,Ajude Tom a carregar o caminhão.
Garde la maison pendant que je suis parti.,Mantenha a casa enquanto saí.
J'ai acheté un hot dog à Tom.,Eu comprei um cachorro-quente em Tom.
Voulez-vous manger quelque chose ?,Você quer comer algo ?
Est-ce que tu viendras avec nous ?,Você virá conosco?
Je pense que ce gars ne plaisante pas.,Eu acho que esse cara não brinca.
Chante-moi une berceuse.,Diga-me uma canção de ninar.
Il semble que vous ayez retrouvé votre assurance.,Parece que você encontrou seu seguro.
Plus de recherches sont nécessaires.,Mais pesquisa é necessária.
Puis-je chanter ?,Posso cantar?
Je t'accompagnerai.,Eu vou te acompanhar.
Tom a oublié.,Tom esqueceu.
Il haletait.,Ele engasgou.
Combien d'années Tom a-t-il été à Boston ?,Quantos anos tem esteve em Boston?
Je suppose que vous pensez que je suis riche.,Eu acho que você acha que sou rico.
Après le petit déjeuner nous allâmes faire une promenade.,Depois do café da manhã fomos dar um passeio.
J'ai un nez plus grand que toi.,Eu tenho um nariz maior que você.
J'ai oublié ma raquette de tennis dans le train.,Eu esqueci minha raquete de tênis no trem.
Pouvez-vous me le montrer ?,Você pode me mostrar?
Je suis loyale.,Eu sou leal.
Casse-toi.,Vá embora.
De quoi Tom a-t-il été accusé ?,O que Tom foi acusado?
Puis-je monter ce cheval un moment ?,Posso pegar este cavalo por um momento?
"C'est un secret, j'imagine.","É um segredo, imagino."
C'est à toi de décider ce que tu veux faire.,Cabe a você decidir o que você quer fazer.
Tom m'a roulé.,Tom me revirou.
Je n'en ai pas encore parlé à Tom.,Eu não falei com Tom ainda.
J'ignorais que vous étiez éveillées.,Eu não sabia que você estava acordado.
J'aimerais qu'ils cessent de se disputer.,Eu gostaria que eles parassem de competir.
Elle sait à peine parler.,Ela mal sabe disso.
Combien coûte cette cravate ?,Quanto custa esse empate?
La Russie est le pays le plus étendu du monde.,A Rússia é o país mais extenso do mundo.
Il était meilleur que ce à quoi je m'attendais.,Foi melhor do que eu esperava.
Ralentissez !,Desacelerar !
Je les ai attrapées sur le fait.,Eu os peguei no fato.
Y a-t-il de la place pour moi dans ta voiture ?,Há espaço para mim no seu carro?
Qui que ce soit t'a-t-il vu ?,Quem te viu?
Aimes-tu réellement ça ?,Você realmente gosta disso?
Quoi ?,O que ?
"Désolé, je ne t'ai pas entendu.","Desculpe, eu não te ouvi."
Le problème a-t-il déjà été résolu ?,O problema já foi resolvido?
Regarde le soleil couchant.,Olhe para o sol do sol.
Cela empire-t-il ?,Isso é império?
Il nous faut faire quelque chose.,Precisamos fazer algo.
Pourquoi n'as-tu pas juste pris l'argent ?,Por que você não conseguiu apenas o dinheiro?
"Que s'est-il passé, exactement ?",O que aconteceu exatamente?
Je ne sais pas à qui je peux demander conseil.,Eu não sei quem posso pedir conselhos.
Qui veut de la gelée ?,Quem quer geléia?
Nous sommes tous convaincus de son innocence.,Estamos todos convencidos de sua inocência.
Attachez-vos ceintures !,Apertem os cintos !
Tom n'aime pas voyager.,Tom não gosta de viajar.
N'importe qui peut le lire.,Qualquer um pode ler.
Je devrais vraiment y aller.,Eu realmente deveria ir lá.
Je préfère les roses blanches aux roses rouges.,Eu prefiro rosas brancas para rosas vermelhas.
Pourquoi protestez-vous contre le gouvernement ?,Por que você protesto contra o governo?
Montrez-moi où ça s'est produit !,Mostre-me onde aconteceu!
C'est la structure la plus massive que j'ai jamais vue.,É a estrutura mais massiva que já vi.
Mon numéro de chambre est le 5.,O número do meu quarto é 5.
Je suis beau.,Eu sou bonita.
On n'en ressort que ce qu'on y met.,Nós só mostramos o que é colocado.
Ne parle pas !,Não fale !
Ce n'est pas votre boulot.,Não é o seu trabalho.
Soyez clémentes !,Ser leve!
"Ma mère est à l'hôpital, en ce moment.",Minha mãe está no hospital agora.
Je l'ai mis sur votre bureau.,Eu coloquei na sua mesa.
Tom a eu besoin d'aide.,Tom precisava de ajuda.
"Il se pourrait que je rentre tard à la maison. Dans ce cas, je vous téléphonerai.","Eu poderia ir atrasado em casa. Neste caso, ligarei para você."
Je suis contente que vous connaissiez la vérité.,Fico feliz que você saiba a verdade.
Ma femme travaille dans un pub à côté.,Minha esposa trabalha em um pub em seguida.
Il a dû partager une chambre avec son frère.,Ele tinha que compartilhar um quarto com seu irmão.
Vous êtes fort ingénieuses.,Você é muito engenhoso.
Il n'a pas tenu sa parole.,Ele não segurou sua palavra.
Je suis seul.,Estou sozinho.
"Voudriez-vous, s'il vous plaît, arrêter de chanter ?","Você gostaria, por favor, pare de cantar?"
Quand commencent tes congés de Noël ?,Quando sua licença de Natal?
Décampez !,DECAMP!
Je me suis reposée.,Eu descansei.
Je me sens faible.,Eu me sinto fraco.
Je vis à trois pâtés de maison.,Eu moro em três blocos.
Ne nous précipitons pas.,Não se apresse.
À quelle heure as-tu réveillé Tom ?,A que horas você acordou?
Ce que tu es en train de faire me rend nerveuse.,O que você está me fazendo nervoso.
Il a hérité de la fortune de son oncle.,Ele herdou a fortuna de seu tio.
"Ne me posez pas tant de questions, servez-vous de votre tête.","Não me pergunte tantas perguntas, use sua cabeça."
Une autre chose qui est requise est un dictionnaire.,Outra coisa que é necessária é um dicionário.
Il est 2h du matin.,É 2am.
Je ne sais pas si on pourra aller à Boston pour Noël.,Eu não sei se podemos ir a Boston para o Natal.
"Si Tom ne m'avait pas invité, je ne serais pas venue.","Se Tom não me convidasse, eu não viria."
Je ne suis pas bon en mathématiques.,Eu não sou bom em matemática.
"Recontacte-moi plus tard, s'il te plaît.","Recebi-me mais tarde, por favor."
Elles s'amusent.,Eles se divertem.
Comment sortir de ce cercle vicieux ?,Como sair desse círculo vicioso?
"Je crains de ne pouvoir vous sauver, cette fois.","Tenho medo de não poder te salvar, desta vez."
Je m'en suis tirée à bon compte.,Eu aprendi bem.
J'habite à Boston.,Eu moro em Boston.
Je suis sorti en vélo.,Eu saí de uma bicicleta.
Vous ne devriez pas laisser votre petite amie emprunter votre iPhone.,Você não deve deixar sua namorada emprestar seu iPhone.
Est-ce que faire craquer ses doigts est mauvais pour la santé ?,Bater seus dedos é ruim para a sua saúde?
"Quoi que tu fasses, ne souris pas !","Tudo o que você faz, não sorri!"
Tom saluait Marie.,Tom cumprimentou Marie.
Il est bon.,É bom.
Ne touche à rien sans demander d'abord.,Não toca em nada sem perguntar primeiro.
"Tom est fort, n'est-ce pas ?","Tom é forte, não é?"
Je sais chanter.,Eu sei como cantar.
"J'ai un manteau, mais je n'ai pas de chapeau.","Eu tenho um casaco, mas não tenho chapéu."
J'ai apporté un ouvrage.,Eu trouxe um livro.
As-tu peur des araignées ?,Você tem medo de aranhas?
"Oui, nous pouvons partir.","Sim, podemos sair."
J'y ai beaucoup été.,Eu estive muito lá.
Tu ne peux pas me tenir responsable.,Você não pode me manter responsável.
Vous avez dit que vous étiez occupés.,Você disse que estava ocupado.
C'est mon travail d'aider les gens.,É meu trabalho ajudar as pessoas.
Tom vivait dans une ferme.,Tom viveu em uma fazenda.
Déguerpissez.,Grau.
Je la réparai.,Eu conseri ela.
J'ai aimé apprendre le français.,Eu gostava de aprender francês.
Celles-ci sont toutes à moi.,Estes são todos de mim.
Je vais appeler de l'aide.,Vou ligar para ajuda.
Tu as surpris tout le monde.,Você surpreendeu a todos.
Ça me plaît.,Eu gosto disso.
Comme c'est malin !,Quão inteligente!
Je ne sais pas où je commencerais.,Eu não sei onde eu começaria.
Il est en chemin.,Ele está a caminho.
Pourquoi ne pas venir avec moi ?,Por que não vem comigo?
"Veuillez venir chez moi, un moment !","Por favor, venha para minha casa, um momento!"
J'ai séché les cours.,Eu secei as aulas.
Tout le monde meurt.,Todo mundo morre.
Accélérez.,Veloz.
Rentre chez toi.,Ir para casa.
Pourquoi ne m'as-tu pas appelée la nuit dernière ?,Por que você não me ligou ontem à noite?
Tom est entré.,Tom entrou.
Ne prenez même pas la peine de venir.,Nem pegue a frase por vir.
Un déjeuner léger sera servi.,Um almoço leve será servido.
À quel étage habites-tu ?,Que andar você mora?
Elle devrait être inculpée pour meurtre.,Deve ser cobrado por assassinato.
Sonnez la cloche.,Logo o sino.
Ça semblait probable.,Parecia provável.
Prends ton manteau.,Pegue o seu casaco.
Vous êtes une bonne fille.,Você é uma boa menina.
Je plierai mes gaules.,Eu vou dobrar minhas galas.
Il venait d'un autre pays.,Ele veio de outro país.
Il adore la musique.,Ele ama música.
Qu'avez-vous besoin de savoir ?,O que você precisa saber?
Voudriez-vous faire quelque chose pour moi ?,Você gostaria de fazer algo por mim?
J'ai sauté.,Eu pulei.
Tom va pleurer.,Tom vai chorar.
Je viendrai avec vous.,Eu vou com você.
J'étais trop timide pour la regarder en face.,Eu era muito tímido para olhar para o rosto dela.
Je me sens un peu fatiguée.,Eu me sinto um pouco cansado.
Je vous suis reconnaissant pour votre aide.,Eu sou grato por sua ajuda.
Aimez-vous la neige ?,Você gosta de Neve?
Je me suis accroché à la corde pour ne pas tomber.,Eu me agarrei à corda para não cair.
"Tout ce à quoi je pense, ce sont les vacances du mois prochain. Ça fait tellement longtemps que je n'en ai pas eu.",Tudo o que eu acho que é as férias no próximo mês. Tem sido tão longo desde que eu tinha algum.
Tu vas te mettre dans les ennuis.,Você vai te colocar em apuros.
La vieille dame sourit à sa petite-fille.,A velha senhora sorri para a neta.
Je ne peux vraiment pas accepter ça.,Eu realmente não consigo aceitar isso.
"Au moment où il sortait, il y eut un grand tremblement de terre.","No momento em que ele saiu, havia um grande terremoto."
J'ai l'intention de le faire.,Eu pretendo fazer isso.
Nous nous réjouissons de votre présence.,Estamos ansiosos para sua presença.
Il détient une fortune plutôt considérable.,Ele detém uma fortuna bastante considerável.
Que fait ta sœur ?,O que a sua irmã faz?
Je ne l'ai pas fait exprès.,Não fiz de propósito.
Vous n'avez rien à faire là.,Você não tem nada para fazer lá.
Les Voyages de Gulliver furent écrits par un célèbre écrivain anglais.,As viagens de Gulliver foram escritas por um famoso escritor inglês.
J'ai soudain été pris de vertiges.,"De repente, fui tirado da vertigem."
Je n'ai pas appelé d'ambulance.,Eu não chamei uma ambulância.
C'est l'école de Tom.,É a escola de Tom.
Je désire une chaise.,Eu quero uma cadeira.
Je me suis cogné le genou.,Bati com o joelho.
Prenez ce médicament. Vous vous sentirez rapidement mieux.,Tome esse remedio. Você se sentirá melhor melhor.
Excusez-moi mais je ne comprends pas.,"Com licença, mas eu não entendo."
Vous parlez bien le français.,Você fala bem francês.
Tom va souvent faire des emplettes seul.,Tom muitas vezes vai às compras sozinho.
Dis à Tom que je suis en Australie.,Diga Tom que estou na Austrália.
J'ai découvert à qui était la voiture qui est sortie de la route.,Eu descobri quem era o carro que saiu da estrada.
Tom doit travailler seul.,Tom deve trabalhar sozinho.
Tom ne le faisait pas souvent.,Tom não fez isso com frequência.
Elle a cuisiné une tarte aux pommes pour son mari.,Ela cozinhou uma torta de maçã para o marido.
Il a la voix douce.,Ele tem a voz suave.
J'ai joué avec mon frère.,Eu joguei com meu irmão.
Combien Tom a-t-il dû payer pour stationner sur le parking?,Quanto ele teve que pagar para estacionar no estacionamento?
J'ai juste besoin d'un peu d'aide.,Eu só preciso de uma pequena ajuda.
« Tom a offert à Marie une boite de pralines et une rose à longue tige pour son anniversaire. » « C'est vraiment mignon. »,"""Tom ofereceu a Maria uma caixa de praline e uma longa vara para seu aniversário. """" É muito fofo. »"
Avez-vous bien invité aussi vos amis ?,Você também convidou seus amigos?
Il se sert du même dictionnaire que moi.,Ele usa o mesmo dicionário como eu.
J'aime les biscuits.,Eu gosto de biscoitos.
"J'en avais une, mais elle a été volée.","Eu tinha um, mas ela foi roubada."
Il nage bien.,Ele nada bem.
Son langage inarticulé trahissait qu'elle était saoule.,Sua linguagem inarticulada traía ela estava bêbada.
