le chat a attrape la souris .,o gato pegou o mouse .
tu devras cuire davantage de nourriture .,voce tera que cozinhar mais comida .
ma mere dit qu elle allait bien .,minha mae diz que ela estava bem .
vous etes un drole d oiseau .,voce e um passaro engracado .
tom veut que tu lui achetes un ticket aussi .,tom quer que voce compre um ingresso tambem .
il fut en retard a cause de la neige .,era tarde por causa da neve .
je sais que tom est un bon chef .,eu sei que tom e um bom chef .
nous n aurions pas pu faire cela sans ton aide .,nos nao poderiamos ter feito isso sem sua ajuda .
"j etais en train d essayer de lui dire ce qui etait reellement arrive, mais il m interrompit brutalement .","eu estava tentando dizer o que realmente estava acontecendo, mas ele me interrompeu brutalmente ."
je pense que tout est fonctionnel .,eu acho que tudo e funcional .
il y a un livre sur la danse sur le bureau .,ha um livro sobre dancar na mesa .
on lui a vole son argent dans la rue .,ele foi roubado seu dinheiro na rua .
il est rare de trouver de grands jardins au japon .,e raro encontrar grandes jardins no japao .
ce mot n est pas dans mon dictionnaire .,esta palavra nao esta no meu dicionario .
c est assurement une possibilite .,e definitivamente uma possibilidade .
nous gagnerons .,nos ganhamos .
les enfants sont alles tout droit vers la tele .,as criancas foram direto para a tv .
je ne suis pas doue pour manger de la nourriture japonaise avec des baguettes .,eu nao sou bom em comer comida japonesa com pauzinhos .
mon imprimante est a court d encre .,minha impressora e curta de tinta .
a terre !,baixa !
je n ai pu dormir la nuit derniere .,eu nao conseguia dormir ontem a noite .
je pensais que tu etais blesse .,eu pensei que voce estivesse ferido .
elle etait impatiente de rentrer chez elle .,ela estava ansiosa para ir para casa .
je pensais que cetait sous notre controle .,eu pensei que estava sob nosso controle .
personne n est autorise a quitter la salle de classe avant que la cloche sonne .,ninguem tem permissao para deixar a sala de aula antes do sino tocar .
meme moi je n arrive pas a le croire .,mesmo eu nao consigo acreditar .
regardons ca de plus pres .,vamos olhar para perto .
je suis avec lui .,estou com ele .
il faisait tres froid .,estava muito frio .
il habite a nagasaki .,ele vive em nagasaki .
je pense que personne n est chez lui .,eu acho que ninguem esta em casa .
ce livre etait neuf .,este livro foi novo .
je dois etre en train de faire quelque chose de travers .,eu tenho que estar fazendo algo errado .
"avez vous mange quelque part d interessant, ces derniers temps ?","voce ja comeu em algum lugar interessante, ultimamente ?"
les chiens aboient .,latido do cachorro .
tu ne peux plus le differer .,voce nao pode mais diferir .
tom a decide de tout risquer .,tom decidiu arriscar tudo .
je t ai dit que j etais le meilleur .,eu te disse que eu era o melhor .
je prends des antibiotiques .,eu tomo antibioticos .
tu me connais bien .,voce me conhece bem .
tom ouvrit la portiere de la voiture et fit sortir marie .,tom abriu a porta do carro e fez maria sair .
il y a de la place a l interieur .,ha espaco dentro .
j ai quitte mon mari .,eu deixei meu marido .
"mon peche mignon, c est le chocolat .",meu pecado fofo e chocolate .
ou as tu mis les cles ?,onde voce conseguiu as chaves ?
vous etes trop jeune pour y aller toute seule .,voce e jovem demais para ir sozinho .
"tom se bat, n est ce pas ?",tom lutas nao e ?
je n aime rien ici .,eu nao gosto de nada aqui .
nous avons tout le temps ce soir .,nos temos o tempo todo esta noite .
c est insuffisant .,e insuficiente .
nous devons envisager la possibilite que tom etait implique dans le vol .,devemos considerar a possibilidade de que tom estivesse envolvido no voo .
la fleche a atteint la cible .,a flecha atingiu o alvo .
je dois me faire couper les cheveux .,eu tenho que cortar meu cabelo .
de quoi ricanez vous ?,o que voce acha ?
"pour vous rendre au musee, vous devez prendre ce bus .","para chegar ao museu, voce tem que pegar este onibus ."
elle l a humilie .,ela o humilhou .
j y suis souvent alle .,muitas vezes fui la .
vous etes lunatique .,voce e lunatico .
nous avons echange des regards .,nos trocamos looks .
pourquoi devez vous le faire ?,por que voce tem que fazer isso ?
vous etes le prophete ?,voce e o profeta ?
entre donc !,entre !
il a pu reussir l examen .,ele foi capaz de passar no exame .
tom est vraiment quelqu un de bien .,tom e realmente alguem bem .
dis le a tom .,diga tom .
ou est votre chien ?,onde esta seu cachorro ?
les personnes agees meritent du respect .,as pessoas mais velhas merecem respeito .
evite la a tout prix .,evite a todo custo .
rejoignez moi dans le baquet d eau chaude .,junte se a mim na banheira de agua quente .
ils nous ont rendu visite .,eles nos visitaram .
sans blague ?,sem brincadeiras ?
"ne portiez vous pas la meme chemise, hier ?",voce nao veste a mesma camisa ontem ?
tom a visite boston le mois dernier .,tom visitou boston no mes passado .
merci !,obrigado !
achete toi une vie !,compre uma vida !
nous te sauverons .,nos vamos te salvar .
je sais que tu peux faire ca .,eu sei que voce pode fazer isso .
c est un jour particulier pour nous toutes .,e um dia especifico para todos nos .
j ai porte ce pardessus pendant plus de cinq ans .,eu usava esse sobretudo por mais de cinco anos .
appelle ton fils .,ligue para o seu filho .
j eprouve de la compassion .,eu tenho compaixao .
je trouve que ca a assez bon gout .,eu acho que e bom o suficiente .
tom a laisse son porte documents sur son bureau .,tom deixou sua pasta em sua mesa .
personne ne merite ca .,ninguem merece isso .
vous me mettez les mots dans la bouche .,voce me colocou as palavras na boca .
"a singapour, la flagellation est une facon de punir un criminel .","em cingapura, flagelacao e uma maneira de punir criminoso ."
j aimerais vous poser une question .,eu gostaria de fazer uma pergunta .
"vive le vent , une chanson tres appreciee a la periode de noel, n est pas vraiment une chanson de noel . les paroles ne mentionnent nullement noel .","""longa viva o vento"", uma musica muito apreciada no periodo de natal, nao e realmente uma musica de natal . as letras nao mencionam o natal ."
"les batiments ont ete endommages par la tempete, la nuit derniere .",os edificios foram danificados pela tempestade ontem a noite .
neige t il beaucoup en hiver ?,e muito no inverno ?
je presente mes excuses pour le delai de reponse .,peco desculpas pelo tempo de resposta .
"en ce moment, j ai un assez bon boulot .","no momento, tenho um bom trabalho ."
je me souviendrai de vous a jamais .,eu lembrarei de voce para sempre .
regardez cet oiseau .,olhe para este passaro .
je suppose que tu ne veux pas ca .,eu acho que voce nao quer isso .
je veux que vous soyez mon entraineur .,eu quero que voce seja meu treinador .
je ne suis pas en desaccord avec votre decision .,eu nao discordo de sua decisao .
tom se cache au grenier .,tom esta se escondendo no sotao .
faites attention .,prestar atencao .
je sais qu il est hautement improbable que quiconque veuille bien m aider .,eu sei que e altamente improvavel que alguem que queira me ajudar .
penses tu que je pourrais parler a tom ?,voce acha que eu poderia falar com tom ?
tom a fini par ceder .,tom acabou produzindo .
"que veux tu que nous fassions, exactement ?","o que voce quer que facamos, exatamente ?"
qui est celui qui a casse la fenetre hier ?,quem e quem quebrou a janela ontem ?
je vous envie .,eu te invejo .
vous avez la permission d y aller .,voce tem permissao para ir la .
il n est pas du tout satisfait .,nao e de todo satisfeito .
dis nous quoi faire .,diga nos o que fazer .
je sais que tom sera equitable .,eu sei que tom sera justo .
je ne mange pas autant que toi .,eu nao como tanto quanto voce .
c est tres impressionnant .,e muito impressionante .
dites nous ce qui est arrive a tom .,diga nos o que aconteceu com tom .
il n a pas de but particulier .,ele nao tem um proposito especifico .
tu ne connais pas tous les faits .,voce nao conhece todos os fatos .
je l ai deja dit a tom .,eu ja disse a tom .
je ne pense pas qu ils m apprecient .,eu nao acho que eles gostem de mim .
veuillez ne pas toucher ceci .,"por favor, nao toque nisso ."
chacun devrait exercer son droit de vote .,todos devem exercer seu direito de voto .
j espere avoir bientot de vos nouvelles .,espero te ver em breve .
on ne se reverra pas de sitot .,nos nao vamos nos ver em breve .
l anglais est il plus difficile que le japonais ?,e ingles mais dificil que japones ?
je ne negocierai pas .,eu nao vou negociar .
je ne suis pas content .,eu nao estou feliz .
quelle sorte de travail a temps partiel avez vous ?,que tipo de trabalho a tempo parcial voce tem ?
un pont de chemin de fer est deja en construction au dessus de la riviere .,uma ponte ferroviaria ja esta em construcao sobre o rio .
je veux savoir pourquoi tu n es pas prete .,eu quero saber por que voce nao esta pronto .
j ai essaye d imaginer la vie sur la lune .,eu tentei imaginar a vida na lua .
je ne sais pas quoi dire .,eu nao sei o que dizer .
je vais a la station .,eu vou para a estacao .
"tom est tres rapide, n est ce pas ?","tom e muito rapido, nao e ?"
mon pere a arrete de fumer pour sa sante .,meu pai parou de fumar por sua saude .
je ne sors pas avec des filles .,eu nao saio com garotas .
etait ce bon ?,foi bom ?
quiconque peut il verifier cela ?,quem alguem pode verificar isso ?
qu est ce que tom vous a demande de faire ?,o que tom pediu para voce fazer ?
il a casse la machine en l utilisant de facon incorrecte .,ele quebrou a maquina usando incorretamente .
tu n es simplement pas la personne que je pensais .,voce nao e apenas a pessoa que pensei .
je commence demain .,eu comeco amanha .
tom essora la serviette .,tom roda a toalha .
je l ai entendu auparavant .,eu ouvi isso antes .
nous prenons l ascendant .,nos tomamos a ascendencia .
nous n avons pas eu encore le temps de le faire .,nos nao tivemos tempo para fazer isso .
nous ne sommes que des amis .,somos apenas amigos .
quel type etrange !,que cara estranho !
tom a dit qu il ne connaissait pas la reponse .,tom disse que nao sabia a resposta .
tu dois cesser de boire .,voce tem que parar de beber .
quelle est ta valise ?,qual e a sua mala ?
y allez vous ou pas ?,voce esta indo ou nao ?
tout va mal .,tudo esta indo errado .
je ne veux plus en entendre parler .,eu nao quero mais ouvir .
le garcon n est jamais alle au zoo .,o menino nunca foi ao zoologico .
j etais un peu dans les vapes .,eu estava um pouco nas vias .
ne sois pas deraisonnable .,nao seja irracional .
c etait une journee si agreable que nous sommes alles nous promener .,foi tao bom dia que fomos para uma caminhada .
je ne savais pas pourquoi tom ne voulait pas que nous soyons la .,eu nao sabia por que tom nao queria que estivessemos la .
comment va tom ?,como e tom ?
je suis tellement desolee !,eu sinto muitissimo !
j espere que je ne t ai pas mise mal a l aise .,espero nao ficar desconfortavel .
epouse moi !,case comigo !
"ca n a pas de sens, pour moi .","nao faz sentido, para mim ."
avez vous du linge a laver ?,voce tem lavar roupa ?
est ce que tu vas bien ?,voce esta bem ?
goute la .,gosto .
j ai fait des muffins .,eu fiz muffins .
j en ai profite pour visiter rome .,aproveitei a oportunidade para visitar roma .
tom a bon cur .,tom tem um bom coracao .
ils ont brave la tempete de neige .,eles enfrentaram a tempestade de neve .
a quelle distance devons nous nous rendre ?,ate onde temos que ir ?
j ai pris conscience que je ne pouvais gagner .,eu percebi que nao poderia ganhar .
tom et moi ne pouvons pas nager .,tom e eu nao podemos nadar .
j en ai assez de ma vie monotone .,eu tenho o suficiente da minha vida monotona .
puis je aller te chercher une boisson ?,posso pegar uma bebida ?
tom et marie sont de fervents catholiques .,tom e marie sao fervorosos catolicos .
je suis juste heureuse d etre ici .,estou feliz por estar aqui .
je vais partir bientot .,estou saindo em breve .
j ai tout detruit .,eu destrui tudo .
"aussi fatigue que je puisse etre, je dois travailler .","tao cansado quanto eu posso, tenho que trabalhar ."
on a mange la pizza .,nos comemos pizza .
je me fiche de savoir a qui nous le donnons .,eu nao sei quem nos damos .
montez le son .,monte o som .
elle l a invite a entrer prendre une tasse de cafe .,ela o convidou para tomar uma xicara de cafe .
je veux vivre dans une commune .,eu quero morar em um municipio .
serais je capable de le faire ?,eu seria capaz de fazer isso ?
le bol en verre s est brise en petits morceaux .,a taca de vidro invadiu pequenos pedacos .
mettez le ou bon vous semble .,coloque onde voce procura .
je n aime pas etre traite de cette maniere .,eu nao gosto de ser tratado dessa maneira .
"retire tous tes vetements a partir de la taille, s il te plait .","remova todas as suas roupas da cintura, por favor ."
les dirigeants etaient en dephasage avec le peuple .,os lideres estavam em mudanca de fase com as pessoas .
on ne devrait pas etre vu tous les deux .,nos nao devemos ser vistos ambos .
je ne veux pas que vous soyez blesses .,eu nao quero que voce seja ferido .
on doit toujours faire ce qui est juste .,devemos sempre fazer o que e certo .
je lui ai dit de s asseoir et de boire un verre d eau .,eu disse a ele para se sentar e beber um copo de agua .
je te le ferai savoir d ici un jour ou deux .,eu vou deixar voce saber aqui um dia ou dois .
qu est cet endroit ?,o que e este lugar ?
"tout a coup, il se mit a pleuvoir .","de repente, ele comecou a chover ."
tom est a son bureau en train d ecrire quelque chose .,tom esta em sua mesa escrevendo alguma coisa .
j ai entendu un bruit .,eu ouvi um barulho .
je n ai pas la moindre connaissance en matiere de peche .,eu nao tenho nenhum conhecimento de pesca .
je pensais que tom etait musicien .,eu pensei que tom era musico .
je n arrive pas a croire que tu te maries .,eu nao posso acreditar que voce e casado .
je ne pense pas que cela soit necessaire .,eu nao acho que e necessario .
tom n a jamais ete absent de l ecole .,tom nunca esteve ausente da escola .
continue a rouler !,continue a andar !
il s est fie a toi .,ele se levou para voce .
je suis desole .,sinto muito .
ton permis de conduire a expire .,sua carteira de motorista expirou .
je les ai surpris en train de s embrasser .,eu os surpreendi se beijando .
c est un etudiant de premier cycle .,e um estudante de graduacao .
la boite etait ouverte et vide .,a caixa estava aberta e vazia .
un rideau de brume nous obstruait la vue .,uma cortina de neblina entupiu a vista .
toute personne de plus de dix huit ans compte pour un adulte .,alguem mais de dezoito contagens para um adulto .
je ne connais personne de ce nom .,eu nao conheco ninguem desse nome .
la plupart des gens ont fait ce que tu as fait .,a maioria das pessoas fez o que voce fez .
je protestais .,eu protestei .
j ai mis la femme en colere .,eu coloquei a mulher com raiva .
tu n es pas autorisee a aller dans cette piece .,voce nao tem permissao para ir a esta sala .
je dispose d assez d argent pour faire son acquisition .,eu tenho dinheiro suficiente para fazer aquisicao .
pourquoi tom est encore ici ?,por que tom ainda esta aqui ?
cela me rendra heureuse .,isso me fara feliz .
elle est morte .,ela esta morta .
elle est devenue riche grace a un travail acharne et a un bon sens des affaires .,ela se tornou rica gracas ao trabalho duro e um bom senso de negocios .
ne touchez pas a ceci !,nao toque nisso !
j ai promis de ne rien dire .,eu prometi nao dizer nada .
il est riche .,ele e rico .
ai je manque a quiconque ?,eu senti falta de alguem ?
deguerpissez .,grau .
je te prie .,eu te imploro .
je peux enfin marcher sans boiter .,eu finalmente posso andar sem uma caixa .
je ne peux pas vous donner ceci .,eu nao posso te dar isso .
je connais tres bien ton frere .,eu conheco seu irmao muito bem .
qu est ce que vous avez ?,o que voce tem ?
j etais heureux de vous aider .,fiquei feliz em ajuda lo .
c est grand comment ?,quao grande e isso ?
remplissez le seau d eau !,encha o balde da agua !
l eau se changea en glace .,a agua mudou no gelo .
vous avez merde .,voce tem merda .
tom a ete appele pour affaires .,tom foi chamado para negocios .
a partir d apres demain tout sera completement different .,do post amanha tudo sera completamente diferente .
vous ne pouvez pas continuer a me traiter comme un enfant .,voce nao pode continuar a me tratar quando crianca .
"tom, peux tu m entendre ?","tom, voce pode me ouvir ?"
il y a toujours quelqu un qui parle .,ha sempre alguem que fala .
vous ne pouvez pas simplement vous en aller comme ca .,voce nao pode apenas ir assim .
"plus haut tu montes, plus la temperature chute .","mais alto voce subir, mais a temperatura cai ."
tom semble enthousiaste .,tom parece entusiasmado .
cette echoppe vend de vieux livres .,esta tenda vende livros antigos .
as tu enlace qui que ce soit ?,voce incorporou alguem ?
quand avez vous ouvert votre nouveau magasin ?,quando voce abriu sua nova loja ?
ne laissons pas nos imaginations delirer !,nao deixe nossas imaginacoes delirantes !
tom a paye marie en especes .,tom pagou marie em dinheiro .
tom est un invite .,tom e um convidado .
"je pensais que vous seriez morte, a l heure qu il est .","eu pensei que voce estaria morto, no momento em que ele e ."
je ne pense pas que vous vouliez vraiment savoir .,eu nao acho que voce realmente queria saber .
tom a des enfants .,tom tem filhos .
"alors que la date du mariage approchait, tom a commence a avoir des doutes .","enquanto a data do casamento se aproximou, tom comecou a ter duvidas ."
tom n est il pas un peu vieux pour toi ?,nao e um pouco velho para voce ?
tom a l air epuise .,tom parece exausto .
j aimerais changer de chambre .,eu gostaria de mudar de sala .
il resolut le difficile probleme .,ele resolveu o problema dificil .
j arrose ca .,eu estou chegando .
je vais certainement voter pour tom .,eu definitivamente votara para tom .
tom et marie ont achete un velo a john pour noel .,tom e marie compraram uma bicicleta em john para o natal .
laisse ce mot de cote !,deixe esta palavra de lado !
nous etions entierement satisfaits par son travail .,ficamos inteiramente satisfeitos com seu trabalho .
elle a la peau noire .,ela tem pele negra .
il a augmente son epargne .,ele aumentou suas economias .
j ai complete les blancs .,eu completei os brancos .
tom est tombe amoureux d une jolie fille .,tom se apaixonou por uma linda garota .
jamais je ne ferais ce que tom a fait .,eu nunca faria o que tom fez .
c est l energie hydraulique qui actionne la roue .,e a energia hidraulica que opera a roda .
je vous envie votre bonne sante .,eu quero sua boa saude .
il est respecte par tout le monde .,e respeitado por todos .
qui l a emporte ?,quem ganhou isso ?
ne la gaspille pas .,nao desperdice .
c est un homme honnete .,ele e um homem honesto .
les enfants faisaient tant de bruit que je ne pus etudier .,as criancas fizeram tanto barulho que eu nao pude estudar .
"si tu ecoutes d assez pres, tu pourras l entendre .","se voce ouvir bem perto o suficiente, voce pode ouvi lo ."
tom s est accidentellement tire dans le pied .,tom acidentalmente disparou no pe .
ils firent le bon choix .,eles fizeram a escolha certa .
tom est cense me retrouver ici .,tom e suposto me encontrar aqui .
elle me donna une montre en guise de cadeau d anniversaire .,ela me deu um relogio como presente de aniversario .
je me bats .,eu luto .
"cet ordinateur est le tien, n est ce pas ?","este computador e seu, nao e ?"
le heros vainquit finalement le mechant scientifique .,o heroi finalmente derrotou o mau cientifico .
"a ma surprise, il avait une voix magnifique .","para minha surpresa, ele teve uma voz linda ."
vous n etes pas les bienvenus dans cette maison .,voce nao e bem vindo nesta casa .
"d apres les medecins de tom, son etat est incurable .","de acordo com os medicos de tom, sua condicao e incuravel ."
c est degoutant .,e nojento .
il me faut du temps .,preciso de tempo .
c est la porte de devant .,e a porta da frente .
j ai menti a la police .,eu menti para a policia .
mon fils refuse de m ecouter .,meu filho se recusa a me ouvir .
quel genre de choses t enerve ?,que tipo de coisas continuam ?
je pense qu elle a ans .,eu acho que ela tem anos de idade .
je m y suis tenu jusqu a ce que j aie fini .,eu fiquei la ate terminar .
je ne peux pas te raconter ce que nous avons fait hier soir .,eu nao posso te dizer o que fizemos ontem a noite .
t a t on jamais embrasse auparavant ?,voce ja beijou antes ?
nos munitions sont epuisees .,nossas municoes estao esgotadas .
mets toi simplement au travail !,apenas coloque se no trabalho !
je sais que je me fais vieux .,eu sei que estou ficando velho .
je suis habitue a tom maintenant .,estou acostumado a tom agora .
je veux quelque chose pour ecrire .,eu quero algo para escrever .
je l ai cache dans mon tiroir a chaussettes .,eu escondi na minha gaveta da peuga .
"j aimerais etudier le francais, mais je n ai pas le temps .","eu gostaria de estudar frances, mas nao tenho tempo ."
elles nageaient .,eles estavam nadando .
du calme .,calma .
tom n est pas tres confiant .,tom nao e muito confiante .
j ai du laisser mon portefeuille dans le bus .,eu tive que deixar minha carteira no onibus .
nous n allons nulle part .,nos nao estamos indo a lugar nenhum .
merci pour le merveilleux diner .,obrigado pelo maravilhoso jantar .
j ai remis mon rapport hier .,eu coloquei meu relatorio ontem .
suivez les juste !,siga os apenas !
"du politicien, on supposait, qu il disait la verite .","do politico, assumimos que ele disse a verdade ."
ce n est pas redige en francais .,nao esta escrito em frances .
je serais ravi que tu m accompagnes .,eu ficaria muito feliz por voce me dar .
tom fut le seul a etre blesse .,tom foi o unico a ser ferido .
elles descendirent la rue en chantant une chanson .,eles desceram a rua cantando uma musica .
il a servi a la chambre pendant douze ans .,ele serviu na casa por doze anos .
tom dit qu il aime enseigner le francais .,tom diz que gosta de ensinar frances .
ou est ce que tout le monde se rend ?,de onde todos vao ?
j espere que tu y as pris plaisir .,espero que tenha gostado .
tue la .,mate isso .
"quand j avais ans, je pensais que quand j en aurais , ma vie serait cool .","quando eu tinha anos, pensei que quando eu teria, minha vida seria legal ."
de plus en plus de gens sont en rupture de paiement de leurs emprunts .,mais e mais pessoas estao quebrando o pagamento de seus emprestimos .
etes vous en train de me dire que c est de ma faute ?,voce esta me dizendo que e minha culpa ?
c est a toi et moi de voir .,cabe a voce e para mim para ver .
laisse !,coleira !
il ceda .,ele cedeu .
j ai du quitter mon boulot .,eu tive que deixar meu trabalho .
je ne peux pas le supporter .,eu nao posso apoia lo .
je t ai donne un livre .,eu te dei um livro .
tom est quelqu un que je respecte vraiment .,tom e alguem que eu realmente respeito .
j aimerais vous parler .,eu gostaria de falar com voce .
vous pouvez vous garer ici .,voce pode estacionar aqui .
je l ai vu .,eu vi .
calme toi . on n est qu a quelques minutes de l hopital .,acalmar . estamos a poucos minutos do hospital .
mary a affirme qu elle avait recu ce sac a main de son mari .,mary disse que ela recebera esta bolsa do marido .
elles sont jetables .,eles sao descartaveis .
tom se sentit invincible .,tom se sentiu invencivel .
parlez pour vous memes !,fale por si mesmo !
ne me pose pas une question si difficile .,nao me faca uma pergunta tao dificil .
tom t a t il dit ou se garer ?,tom te disse onde estacionar ?
il est arrive apres que je suis parti .,ele chegou depois que sai .
on ne peut vivre sans eau .,nos nao podemos viver sem agua .
je vous en conjure .,eu te imploro .
je suis tres serieuse .,eu falo serio .
tout le monde le sait .,todo mundo sabe disso .
j ai tellement froid .,eu tenho tao frio .
nous sommes desormais amies .,somos agora amigos .
ne le savais tu pas ?,voce nao sabia disso ?
faites gaffe !,goffe !
tom est coupable .,tom e culpado .
aux dernieres elections il a ete elu au senat .,"na ultima eleicao, ele foi eleito no senado ."
nous l avons cuit ensemble .,nos cozinhamos juntos .
aide tom .,ajude tom .
vous a t elle montre la photo ?,ela te mostrou a foto ?
il devint president de la societe a l age de trente ans .,ele se tornou presidente da empresa com a idade de trinta anos .
attrapez le !,pega isso !
je dois m assurer que votre jambe n est pas cassee .,eu tenho que ter certeza de que sua perna nao esta quebrada .
vous etes un petit menteur .,voce e um pouco mentiroso .
je suis materialiste .,eu sou materialista .
j ai un chat dans la gorge .,eu tenho um sapo na minha garganta .
il a ete comme un pere pour moi .,ele era como um pai para mim .
a quoi etes vous bon ?,o que voce e bom ?
c est vraiment super .,e realmente super .
j ai remarque .,percebi .
pouvez vous justifier votre reponse ?,voce pode justificar sua resposta ?
je suis dispose a faire mes excuses .,estou disposto a me desculpar .
tom demanda a mary d expliquer sa reponse .,tom perguntou mary para explicar sua resposta .
esperons que cela soit vrai .,vamos esperar que seja verdade .
ca serait parfait .,seria perfeito .
puis je t emprunter ce livre ?,posso pegar emprestado este livro ?
il te faut choisir ta propre destinee .,voce tem que escolher seu proprio destino .
je me suis enquis de son nom .,eu cuidei de seu nome .
"si votre conjoint est un politicien, alors votre nom apparaitra probablement dans le journal de temps en temps .","se o seu conjuge e um politico, seu nome provavelmente aparecera no jornal de vez em quando ."
"il s est trompe, c est certain .","ele estava errado, com certeza ."
"certains programmes tv sont interessants, d autres ne le sont pas .","alguns programas de tv sao interessantes, outros nao sao ."
j ai recu ta note .,eu recebi sua nota .
"je t en prie, veille a ne pas casser ce vase .","eu te imploro, nao importa para quebrar esse vaso ."
tom a fait une crise de nerfs .,tom fez uma crise nervosa .
quelqu un est il la ?,alguem esta ai ?
prends les miens .,leve o meu .
les couts sont trop eleves .,os custos sao muito altos .
nous sommes tous retraites .,estamos todos aposentados .
decampe !,decampe !
elle a ete remuee par l accident .,ela foi agitada pelo acidente .
je dispose d enfants .,eu tenho filhos .
penses tu vraiment que je vais te laisser faire ca ?,voce realmente acha que eu vou deixar voce fazer isso ?
je rattrapai finalement mes amis .,eu finalmente atrai meus amigos .
je n ai pas fait de benevolat .,eu nao me voluntario .
jespere que ca ira pour le mieux .,espero que seja melhor .
j avais tres sommeil et je me suis endormie tout de suite .,eu estava muito com sono e adormeci imediatamente .
asseyez vous .,sentar se .
parlez vous bien le francais ?,voce fala frances bem ?
ca coutait moins de quinze dollars .,custa menos de quinze dolares .
comment as tu reussi a t echapper ?,como voce conseguiu escapar ?
que faites vous ?,o que voce faz ?
nous avons monte la tente pres de la riviere .,nos montamos a tenda perto do rio .
tom aime la science fiction .,tom ama ficcao cientifica .
tom etait pret a tout sacrifier pour toi .,tom estava pronto para sacrificar tudo para voce .
je peux survivre tout seul .,eu posso sobreviver sozinho .
j ai votre journal .,eu tenho o seu jornal .
il est difficile de satisfaire tout le monde .,e dificil satisfazer todos .
tom a admis qu il avait vole le velo .,tom admitiu que ele havia roubado a moto .
je vous prie de telephoner avant de venir .,"por favor, ligue antes de vir ."
je n ai jamais voulu te concurrencer .,eu nunca quis competir com voce .
je veux aller en ville .,eu quero ir para a cidade .
j ai ete abusee par son apparence .,eu fui abusado por sua aparencia .
tom raccrocha brutalement .,tom desligou brutalmente .
beaucoup de groupes ethniques donnent de l argent comme cadeau de mariage .,muitos grupos etnicos dao dinheiro como um presente de casamento .
savez vous comment mes amies me decrivent ?,voce sabe como meus amigos me descrevem ?
je le comprends .,eu entendo .
ne touche pas a ca !,nao toque nisso !
je ne t ai pas vue entrer .,eu nao vi voce entrar .
on ne sait pas ce qui s est mal passe .,nos nao sabemos o que deu errado .
ce n etait pas trop mauvais .,nao foi muito ruim .
on veut toujours ce qu on n a pas .,nos sempre queremos o que nao temos .
je vous le promets .,eu prometo .
ils ont un probleme .,eles tem um problema .
je ne peux pas traverser cette riviere a la nage .,eu nao posso cruzar este rio para nadar .
il y a beaucoup de gens qui vont acheter des maisons .,ha muitas pessoas que vao comprar casas .
j ai pris ma retraite .,eu me aposentei .
tom rend tout le monde nerveux .,tom faz todo mundo nervoso .
prevois tu d aller chanter des chants de noel cette annee ?,voce esta planejando cantar musicas de natal este ano ?
j ai remarque que vous n etiez pas chez vous hier soir .,eu notei que voce nao estava em casa ontem a noite .
tiens toi fermement a la rampe .,mantenha se firmemente com a rampa .
je n ai pas l autorite pour vous donner la permission .,eu nao tenho autoridade para lhe dar permissao .
je sais que tom comprend .,eu sei que tom entende .
c est toute une autre histoire .,essa e outra historia .
detourne le regard .,olha para longe .
je ne le verrai jamais .,eu nunca vou ver isso .
etes vous nes la bas ?,voce nasceu la ?
je pense que nous avons attendu assez longtemps .,eu acho que esperamos o tempo suficiente .
certes il y avait du travail domestique a faire .,certamente houve trabalho domestico .
"ce n est pas quelque chose auquel je veux penser, a l instant .","nao e algo que eu quero pensar, agora mesmo ."
je travaille de l autre cote de la ville .,eu trabalho do outro lado da cidade .
je reve parfois a ma mere .,eu as vezes sonho com minha mae .
personne n est tout le temps clairvoyant .,ninguem esta classificando o tempo todo .
avez vous besoin que je vous conduise ?,voce precisa de mim para te levar ?
il n y a pas de reponses aisees .,nao ha respostas faceis .
les petites entreprises devront se serrer la ceinture pour survivre .,pequenas empresas terao que apertar o cinto para sobreviver .
mes objectifs sont nobles .,meus objetivos sao nobres .
pourquoi veux tu que j arrete ?,por que voce quer que eu pare ?
aie confiance en toi .,tenha confianca em voce .
pourquoi faisons nous tout ceci ?,por que fazemos tudo isso ?
tom appuya son oreille contre le mur .,tom pressionou a orelha contra a parede .
j aimerais parler avec tom sur son frere john .,eu gostaria de falar com tom em seu irmao john .
je n ai pas de machine a laver .,eu nao tenho uma maquina de lavar roupa .
peut etre que toi et moi devrions faire quelque chose .,talvez voce e eu devemos fazer alguma coisa .
il rabaisse les autres pour se sentir important .,ele diminui os outros para se sentirem importantes .
qu est ce qu il devient ?,o que esta se tornando ?
je veux danser .,eu quero dancar .
buvez beaucoup d eau .,beber muita agua .
tout le monde veut le faire .,todo mundo quer fazer isso .
continue le bon boulot .,continue o bom trabalho .
"elle passe du temps avec sa grand mere, chaque dimanche .",ela passa tempo com sua avo todos os domingos .
"du moment que tu es silencieux, tu peux rester ici .","contanto que voce esteja em silencio, voce pode ficar aqui ."
demarre le moteur !,ligue o motor !
vrai ?,verdade ?
tom a rempli le formulaire pour moi .,tom encheu a forma para mim .
ils se sont dores au soleil .,eles se deram ao sol .
vous n etes pas invincible .,voce nao e invencivel .
je n ai pas pris conscience que tu savais parler francais .,eu nao percebi que voce sabia como falar frances .
il s est avere qu il etait innocent .,acontece que ele era inocente .
revenez nous voir .,volte para nos ver .
je ne pense pas que tom etait a la maison le octobre .,eu nao acho que tom estava em casa em de outubro .
cela vous ennuierait il de venir avec moi ?,isso nos incomodaria para vir comigo ?
